F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,prob1,prob2,TimeTaken(InMinutes),TimeTaken(InSeconds),classLabel
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,1.3,1.3,1.3,235.3,3817.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.3,11.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.04E-04,9,38,NoBug
0.3,1.3,1.3,1.3,243.3,2211.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.3,21.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,2.33E-05,9,38,NoBug
0.3,1.3,1.3,1.3,236.3,3665.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.3,31.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,9.08E-05,9,38,NoBug
0.3,1.3,1.3,1.3,237.3,675.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,41.3,41.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,1.3,1.3,1.3,240.3,662.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,51.3,51.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,1.3,1.3,1.3,240.3,2172.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,59.3,59.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.98E-05,9,38,NoBug
0.3,1.3,1.3,1.3,315.3,1528.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.3,4.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,9.66E-06,9,38,NoBug
0.3,1.3,1.3,1.3,313.3,5381.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,1.3,255.3,1.3,0.3,1.3,0.31,0.3,0.3,0.3,0.3,1.00E+00,3.37E-04,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
1.3,1.3,19.3,1.3,1018.3,333.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,1.3,1.3,112.3,1.3,0.3,1.3,0.32,0.3,0.3,0.3,0.3,1.00E+00,3.69E-04,9,38,NoBug
1.3,1.3,19.3,1.3,1145.3,329.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,4.3,160.3,1.05,0.8,0.55,0.32,0.3,0.3,0.3,0.3,1.00E+00,1.18E-04,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,253.3,1.29,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.19E-07,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,1.3,1.3,1.3,244.3,668.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.3,7.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,38.3,255.3,1.3,0.3,0.33,0.31,0.3,0.3,0.3,0.3,1.00E+00,4.47E-07,9,38,NoBug
0.3,1.3,1.3,1.3,275.3,525.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,16.3,0.3,0.3,0.3,0.3,1.3,0.3,0.49,2.3,255.3,1.3,0.3,0.8,0.35,0.3,0.3,0.3,0.3,1.00E+00,5.07E-07,9,38,NoBug
0.3,1.3,1.3,1.3,247.3,259.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.3,26.3,0.3,0.3,0.3,0.3,1.3,0.3,0.42,53.3,255.3,1.3,0.3,0.32,0.31,0.3,0.3,0.3,0.3,1.00E+00,2.09E-07,9,38,NoBug
0.3,1.3,1.3,1.3,245.3,662.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.3,35.3,0.3,0.3,0.3,0.3,1.3,0.3,0.39,62.3,255.3,1.3,0.3,0.32,0.31,0.3,0.3,0.3,0.3,1.00E+00,2.68E-07,9,38,NoBug
0.3,1.3,49.3,1.3,884.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,14.3,39.3,0.73,0.44,0.73,0.35,0.3,0.3,0.3,0.3,0.57449514,0.42892712,9,38,NoBug
0.3,1.3,49.3,1.3,854.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.3,10.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,24.3,49.3,0.97,0.38,0.97,0.34,0.3,0.3,0.3,0.3,0.6846627,0.31713247,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,3.3,55.3,1.3,30.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,3.3,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.9863369,0.01318511,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,252.3,1.29,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,2.3,57.3,1.3,45.3,110.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.3,9.3,0.3,0.3,0.3,0.3,1.3,0.3,0.74,255.3,246.3,1.26,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,38,NoBug
1.3,1.3,19.3,1.3,1625.3,377.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,1.3,8.3,160.3,1.18,0.55,0.42,0.32,0.3,0.3,0.3,0.3,1.00E+00,1.86E-04,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,1.3,29.3,1.3,1214.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.3,1.3,0.3,0.3,0.3,0.3,0.41,0.86,0.3,25.3,1.3,0.34,0.7,1.06,0.3,0.3,0.3,0.3,0.3,0.7726158,0.22887051,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
0.3,1.3,1.3,1.3,299.3,2178.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,2.3,238.3,1.3,0.3,0.8,0.35,0.3,0.3,0.3,0.3,1.00E+00,6.54E-05,9,38,NoBug
0.3,1.3,1.3,1.3,291.3,1010.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.3,12.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,12.3,238.3,1.3,0.3,0.38,0.35,0.3,0.3,0.3,0.3,1.00E+00,8.26E-06,9,38,NoBug
0.3,1.3,49.3,1.3,252.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,9.3,38.3,0.63,0.52,0.63,0.38,0.3,0.3,0.41,0.3,0.32371247,0.6881313,9,38,NoBug
0.3,2.3,57.3,1.3,43.3,107.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3,5.3,0.3,0.3,0.3,0.3,1.3,0.3,0.7,255.3,238.3,1.23,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.94E-07,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,253.3,1.29,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,38,NoBug
28.3,1.3,50.3,1.3,859.3,2586.3,0.3,0.3,0.3,18.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,40.3,4.3,0.4,0.73,0.33,0.3,0.33,0.3,0.3,0.3,0.9915576,0.00827536,9,38,NoBug
0.3,1.3,19.3,1.3,764.3,329.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,12.3,159.3,1.13,0.55,0.38,0.31,0.3,0.3,0.3,0.3,1.00E+00,5.29E-05,9,38,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.34E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.34E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.34E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.34E-07,9,41,NoBug
0.3,2.3,57.3,1.3,29.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,1.3,0.3,0.3,0.3,0.3,0.8,1.3,0.3,10.3,3.3,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.3,0.98723906,0.01300138,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,253.3,1.29,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,7.75E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,1.3,1.3,1.3,223.3,185.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.3,4.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,71.3,255.3,1.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,1.3,1.3,1.3,230.3,260.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,19.3,0.3,0.3,0.3,0.3,1.3,0.3,0.41,3.3,255.3,1.3,0.3,0.63,0.37,0.63,0.3,0.3,0.3,1.00E+00,5.96E-08,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.34E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,252.3,1.29,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,9.24E-07,9,41,NoBug
1.3,1.3,19.3,1.3,3170.3,329.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,1.3,54.3,39.3,1.02,0.41,0.32,0.3,0.32,0.3,0.39,0.43,0.8663058,0.13349903,9,41,NoBug
0.3,1.3,1.3,1.3,297.3,13787.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,177.3,255.3,1.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,9.99E-01,8.42E-04,9,41,NoBug
0.3,1.3,1.3,1.3,291.3,3542.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.3,12.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,187.3,255.3,1.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,1.00E+00,8.76E-05,9,41,NoBug
0.3,1.3,1.3,1.3,295.3,753.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.3,22.3,0.3,0.3,0.3,0.3,1.3,0.3,0.39,196.3,255.3,1.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,1.00E+00,1.79E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.34E-07,9,41,NoBug
0.3,1.3,1.3,1.3,268.3,9235.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.3,5.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,58.3,255.3,1.3,0.3,0.32,0.35,0.3,0.3,0.3,0.3,9.99E-01,7.00E-04,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,253.3,1.29,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.64E-07,9,41,NoBug
0.3,1.3,1.3,1.3,223.3,185.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,6.26E-07,9,41,NoBug
0.3,1.3,1.3,1.3,227.3,8841.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.3,13.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,4.54E-04,9,41,NoBug
0.3,1.3,1.3,1.3,222.3,19564.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.3,23.3,0.3,0.3,0.3,0.3,1.3,0.3,0.39,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.99E-01,9.36E-04,9,41,NoBug
0.3,1.3,49.3,1.3,740.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,77.3,33.3,0.64,0.38,0.64,0.36,0.3,0.3,0.3,0.3,0.9425586,0.05642638,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,1.3,49.3,1.3,35195.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.3,10.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,92.3,44.3,0.73,0.37,0.73,0.35,0.3,0.3,0.3,0.3,0.9400626,0.05961803,9,41,NoBug
0.3,1.3,49.3,1.3,8325.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.3,20.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,103.3,54.3,0.79,0.36,0.79,0.34,0.3,0.3,0.3,0.3,0.9499677,0.04963064,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.05E-07,9,41,NoBug
0.3,1.3,19.3,1.3,559.3,336.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,84.3,176.3,1.05,0.38,0.31,0.31,0.31,0.31,0.38,0.35,1.00E+00,5.28E-06,9,41,NoBug
0.3,1.3,1.3,1.3,227.3,182.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.3,8.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,7.75E-07,9,41,NoBug
