F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,prob1,prob2,prob3,classLabel
0,0,1,0,0,0,0,0.0031,0,1,0,0,0,0.7529,0.6588,0.7843,0.0196,0.0444,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,1.14E-04,2.69E-03,9.97E-01,Bug
0,0,1,0,0,0,0,0.0031,0,1,0,0,0,0.7529,0.6588,0.7843,0.0039,0.8401,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,0.00975636,0.04600525,0.94423836,Bug
0,0,1,0,0,0,0,0.0031,0,1,0,0,0,0.7529,0.6588,0.7843,0.0157,0.1375,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,2.06E-04,3.98E-03,9.96E-01,Bug
0,0,1,0,0,0,0,0.0033,0,1,0,0,0,0.7529,0.6588,0.7843,0.0039,0.0004,0.7529,0.6588,0.8627,0.0627,0.7847,0,0,1,0,1,0,1,0,0,0,8.00E-05,2.15E-03,9.98E-01,Bug
0,0,1,0,0,0,0,0.0033,0,1,0,0,0,0.7529,0.6588,0.7843,0.0353,0.0021,0.7529,0.6588,0.8627,0.0627,0.7857,0,0,1,0,1,0,0,1,0,0,0.00801485,0.09635448,0.8956306,Bug
0,0,1,0,0,0,0,0.0033,0,1,0,0,0,0.7529,0.6588,0.7843,0.0078,0.0202,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,9.30E-05,2.37E-03,9.98E-01,Bug
0,0,1,0,0,0,0,0.0034,0,1,0,0,0,0.7529,0.6588,0.7843,0.0118,0.3086,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,5.82E-04,7.88E-03,9.92E-01,Bug
0,0,1,0,0,0,0,0.0011,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0314,0.031,0,0,1,0,0,0,0,1,0,0,9.99E-01,6.39E-04,2.28E-04,Bug
0,0,1,0,0,0,0,0.0011,0,0,1,0,0,0.7529,0.6588,0.8235,0.0118,0.0021,0.7529,0.6588,0.8235,1,0.0021,0,0,1,0,0,0,0,0,0,0,1.26E-02,9.87E-01,5.97E-04,Bug
0,0,1,0,0,0,0,0.0012,0,1,0,0,0,0.7529,0.6588,0.8627,0.0392,0.614,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.10E-03,9.99E-01,6.06E-06,Bug
0,0,1,0,0,0,0,0.0012,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0392,0.614,0,0,1,0,1,1,0,0,0,0,3.10E-04,9.99E-01,2.53E-04,Bug
0,0,1,0,0,0,0,0.0012,0,0,1,0,0,0.7529,0.6588,0.8627,0.0471,0.0021,0.7529,0.6588,0.8627,1,0.0021,0,0,1,0,0,0,0,0,0,0,0.02730197,0.9715503,0.00114781,Bug
0,0,1,0,0,0,0,0.0013,0,1,0,0,0,0.7529,0.6588,0.7843,0.0314,0.0021,0.7529,0.6588,0.8627,0.0627,0.7844,0,0,1,0,1,0,0,1,0,0,0.00794187,0.09655283,0.89550525,Bug
0,0,1,0,0,0,0,0.0013,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7844,0.7529,0.6588,0.7843,0.0314,0.0021,0,0,1,0,0,0,1,1,0,0,9.94E-01,1.76E-04,5.52E-03,Bug
0,0,1,0,0,0,0,0.0013,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0353,0.5781,0,0,1,0,1,1,0,0,0,0,3.05E-04,9.99E-01,2.36E-04,Bug
0,0,1,0,0,0,0,0.0013,0,1,0,0,0,0.7529,0.6588,0.8627,0.0353,0.5781,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,9.84E-04,9.99E-01,5.96E-06,Bug
0,0,1,0,0,0,0,0.0014,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0431,0.5301,0,0,1,0,1,1,0,0,0,0,3.14E-04,9.99E-01,2.19E-04,Bug
0,0,1,0,0,0,0,0.0014,0,1,0,0,0,0.7529,0.6588,0.8627,0.0431,0.5301,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,8.98E-04,9.99E-01,6.00E-06,Bug
0,0,1,0,0,0,0,0.0014,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.7843,0.0196,0.7142,0,0,1,0,1,1,0,0,0,0,1.49E-04,1.00E+00,1.19E-04,Bug
0,0,1,0,0,0,0,0.0014,0,1,0,0,0,0.7529,0.6588,0.7843,0.0196,0.7142,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,6.45E-04,9.99E-01,3.52E-06,Bug
0,0,1,0,0,0,0,0.0014,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0471,0.7555,0,0,1,0,1,1,0,0,0,0,3.21E-04,9.99E-01,3.31E-04,Bug
0,0,1,0,0,0,0,0.0014,0,1,0,0,0,0.7529,0.6588,0.8627,0.0471,0.7555,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.66E-03,9.98E-01,6.41E-06,Bug
0,0,1,0,0,0,0,0.0015,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0235,0.7127,0,0,1,0,1,1,0,0,0,0,2.94E-04,9.99E-01,2.95E-04,Bug
0,0,1,0,0,0,0,0.0015,0,1,0,0,0,0.7529,0.6588,0.8627,0.0235,0.7127,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.33E-03,9.99E-01,6.01E-06,Bug
0,0,1,0,0,0,0,0.0015,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0314,0.7491,0,0,1,0,1,1,0,0,0,0,3.03E-04,9.99E-01,3.19E-04,Bug
0,0,1,0,0,0,0,0.0015,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0157,0.6584,0,0,1,0,1,1,0,0,0,0,2.85E-04,9.99E-01,2.64E-04,Bug
0,0,1,0,0,0,0,0.0015,0,1,0,0,0,0.7529,0.6588,0.8627,0.0157,0.6584,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.11E-03,9.99E-01,5.82E-06,Bug
0,0,1,0,0,0,0,0.0015,0,1,0,0,0,0.7529,0.6588,0.8627,0.0314,0.7491,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.52E-03,9.98E-01,6.18E-06,Bug
0,0,1,0,0,0,0,0.0015,0,0,1,0,0,0.7529,0.6588,0.3922,0.0157,0.0021,0.7529,0.6588,0.3922,1,0.0021,0,0,1,0,0,0,0,0,0,0,3.01E-06,1.00E+00,8.86E-08,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0627,0.8979,0,0,1,0,1,1,0,0,0,0,3.41E-04,9.99E-01,4.38E-04,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0588,0.746,0,0,1,0,1,1,0,0,0,0,3.34E-04,9.99E-01,3.32E-04,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.8627,0.0588,0.746,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.70E-03,9.98E-01,6.57E-06,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.8979,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,2.60E-03,9.97E-01,6.94E-06,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.7843,0.0039,0.239,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,3.71E-04,5.95E-03,9.94E-01,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.7843,0.0157,0.0078,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,8.83E-05,2.27E-03,9.98E-01,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0196,0.7804,0,0,1,0,1,1,0,0,0,0,2.91E-04,9.99E-01,3.30E-04,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.8627,0.0196,0.7804,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.57E-03,9.98E-01,6.07E-06,Bug
0,0,1,0,0,0,0,0.0017,0,0,1,0,0,0.7529,0.6588,0.8627,0.0588,0.0021,0.7529,0.6588,0.8627,1,0.0021,0,0,1,0,0,0,0,0,0,0,0.02888953,0.9699524,0.00115818,Bug
0,0,1,0,0,0,0,0.0017,0,0,1,0,0,0.7529,0.6588,0.8627,0.0353,0.0021,0.7529,0.6588,0.8627,1,0.0021,0,0,1,0,0,0,0,0,0,0,0.02581224,0.97304904,0.00113877,Bug
0,0,1,0,0,0,0,0.0017,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0275,0.5675,0,0,1,0,1,1,0,0,0,0,2.97E-04,9.99E-01,2.28E-04,Bug
0,0,1,0,0,0,0,0.0017,0,1,0,0,0,0.7529,0.6588,0.8627,0.0275,0.5675,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,9.25E-04,9.99E-01,5.85E-06,Bug
0,0,1,0,0,0,0,0.0017,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0549,0.7984,0,0,1,0,1,1,0,0,0,0,3.30E-04,9.99E-01,3.62E-04,Bug
0,0,1,0,0,0,0,0.0017,0,1,0,0,0,0.7529,0.6588,0.8627,0.0549,0.7984,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.92E-03,9.98E-01,6.61E-06,Bug
0,0,1,0,0,0,0,0.0017,0,0,1,0,0,0.7529,0.6588,0.3922,0.0196,0.0021,0.7529,0.6588,0.3922,1,0.0021,0,0,1,0,0,0,0,0,0,0,3.07E-06,1.00E+00,8.94E-08,Bug
0,0,1,0,0,0,0,0.0017,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.051,0.9261,0,0,1,0,1,1,0,0,0,0,3.28E-04,9.99E-01,4.52E-04,Bug
0,0,1,0,0,0,0,0.0017,0,1,0,0,0,0.7529,0.6588,0.8627,0.051,0.9261,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,2.67E-03,9.97E-01,6.82E-06,Bug
0,0,1,0,0,0,0,0.0017,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.7843,0.0157,0.6589,0,0,1,0,1,1,0,0,0,0,1.46E-04,1.00E+00,1.06E-04,Bug
0,0,1,0,0,0,0,0.0017,0,1,0,0,0,0.7529,0.6588,0.7843,0.0157,0.6589,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,5.48E-04,9.99E-01,3.43E-06,Bug
0,0,1,0,0,0,0,0.0018,0,0,1,0,0,0.7529,0.6588,0.3922,0.0157,0.0021,0.7529,0.6588,0.3922,1,0.0021,0,0,1,0,0,0,0,0,0,0,3.01E-06,1.00E+00,8.86E-08,Bug
0,0,1,0,0,0,0,0.0019,0,0,1,0,0,0.7529,0.6588,0.8235,0.0196,0.0021,0.7529,0.6588,0.8235,1,0.0021,0,0,1,0,0,0,0,0,0,0,1.31E-02,9.86E-01,6.02E-04,Bug
0,0,1,0,0,0,0,0.0019,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0392,0.614,0,0,1,0,1,1,0,0,0,0,3.10E-04,9.99E-01,2.54E-04,Bug
0,0,1,0,0,0,0,0.0019,0,1,0,0,0,0.7529,0.6588,0.8627,0.0392,0.614,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.10E-03,9.99E-01,6.07E-06,Bug
0,0,1,0,0,0,0,0.002,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0353,0.5781,0,0,1,0,1,1,0,0,0,0,3.06E-04,9.99E-01,2.36E-04,Bug
0,0,1,0,0,0,0,0.002,0,1,0,0,0,0.7529,0.6588,0.8627,0.0353,0.5781,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,9.84E-04,9.99E-01,5.97E-06,Bug
0,0,1,0,0,0,0,0.002,0,1,0,0,0,0.7529,0.6588,0.7843,0.0196,0.091,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,1.55E-04,3.29E-03,9.97E-01,Bug
0,0,1,0,0,0,0,0.002,0,1,0,0,0,0.7529,0.6588,0.7843,0.0039,0.0517,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,1.13E-04,2.71E-03,9.97E-01,Bug
0,0,1,0,0,0,0,0.002,0,1,0,0,0,0.7529,0.6588,0.7843,0.0157,0.0779,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,1.40E-04,3.09E-03,9.97E-01,Bug
0,0,1,0,0,0,0,0.0021,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0431,0.5301,0,0,1,0,1,1,0,0,0,0,3.14E-04,9.99E-01,2.19E-04,Bug
0,0,1,0,0,0,0,0.0021,0,1,0,0,0,0.7529,0.6588,0.8627,0.0431,0.5301,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,8.98E-04,9.99E-01,6.01E-06,Bug
0,0,1,0,0,0,0,0.0021,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.7843,0.0196,0.7142,0,0,1,0,1,1,0,0,0,0,1.49E-04,1.00E+00,1.19E-04,Bug
0,0,1,0,0,0,0,0.0021,0,1,0,0,0,0.7529,0.6588,0.7843,0.0196,0.7142,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,6.45E-04,9.99E-01,3.52E-06,Bug
0,0,1,0,0,0,0,0.0021,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0471,0.7555,0,0,1,0,1,1,0,0,0,0,3.21E-04,9.99E-01,3.31E-04,Bug
0,0,1,0,0,0,0,0.0021,0,1,0,0,0,0.7529,0.6588,0.8627,0.0471,0.7555,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.66E-03,9.98E-01,6.42E-06,Bug
0,0,1,0,0,0,0,0.0022,0,1,0,0,0,0.7529,0.6588,0.8627,0.0235,0.7127,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.33E-03,9.99E-01,6.01E-06,Bug
0,0,1,0,0,0,0,0.0022,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0235,0.7127,0,0,1,0,1,1,0,0,0,0,2.94E-04,9.99E-01,2.95E-04,Bug
0,0,1,0,0,0,0,0.0022,0,1,0,0,0,0.7529,0.6588,0.8627,0.0157,0.6584,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.12E-03,9.99E-01,5.82E-06,Bug
0,0,1,0,0,0,0,0.0022,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0157,0.6584,0,0,1,0,1,1,0,0,0,0,2.86E-04,9.99E-01,2.64E-04,Bug
0,0,1,0,0,0,0,0.0022,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0314,0.7491,0,0,1,0,1,1,0,0,0,0,3.03E-04,9.99E-01,3.19E-04,Bug
0,0,1,0,0,0,0,0.0022,0,1,0,0,0,0.7529,0.6588,0.8627,0.0314,0.7491,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.52E-03,9.98E-01,6.19E-06,Bug
0,0,1,0,0,0,0,0.0022,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7846,0.7529,0.6588,0.7843,0.0196,0.0004,0,0,1,0,0,0,0,1,0,0,9.99E-01,5.97E-04,2.02E-04,Bug
0,0,1,0,0,0,0,0.0022,0,1,0,0,0,0.7529,0.6588,0.7843,0.0196,0.0004,0.7529,0.6588,0.8627,0.0627,0.7846,0,0,1,0,1,0,1,0,0,0,8.50E-05,2.21E-03,9.98E-01,Bug
0,0,1,0,0,0,0,0.0022,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0353,0.145,0,0,1,0,0,0,0,1,0,0,9.99E-01,9.74E-04,4.23E-04,Bug
0,0,1,0,0,0,0,0.0023,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0627,0.8979,0,0,1,0,1,1,0,0,0,0,3.42E-04,9.99E-01,4.38E-04,Bug
0,0,1,0,0,0,0,0.0023,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0588,0.746,0,0,1,0,1,1,0,0,0,0,3.35E-04,9.99E-01,3.33E-04,Bug
0,0,1,0,0,0,0,0.0023,0,1,0,0,0,0.7529,0.6588,0.8627,0.0588,0.746,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.70E-03,9.98E-01,6.58E-06,Bug
0,0,1,0,0,0,0,0.0023,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.8979,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,2.61E-03,9.97E-01,6.94E-06,Bug
0,0,1,0,0,0,0,0.0023,0,0,1,0,0,0.7529,0.6588,0.8627,0.0196,0.0021,0.7529,0.6588,0.8627,1,0.0021,0,0,1,0,0,0,0,0,0,0,0.0239541,0.97491926,0.00112659,Bug
0,0,1,0,0,0,0,0.0023,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0196,0.7804,0,0,1,0,1,1,0,0,0,0,2.91E-04,9.99E-01,3.31E-04,Bug
0,0,1,0,0,0,0,0.0023,0,1,0,0,0,0.7529,0.6588,0.8627,0.0196,0.7804,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.57E-03,9.98E-01,6.08E-06,Bug
0,0,1,0,0,0,0,0.0024,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0353,0.0017,0,0,1,0,0,0,0,1,0,0,9.99E-01,5.58E-04,1.89E-04,Bug
0,0,1,0,0,0,0,0.0024,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0275,0.5675,0,0,1,0,1,1,0,0,0,0,2.97E-04,9.99E-01,2.29E-04,Bug
0,0,1,0,0,0,0,0.0024,0,1,0,0,0,0.7529,0.6588,0.8627,0.0275,0.5675,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,9.26E-04,9.99E-01,5.85E-06,Bug
0,0,1,0,0,0,0,0.0024,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0549,0.7984,0,0,1,0,1,1,0,0,0,0,3.31E-04,9.99E-01,3.63E-04,Bug
0,0,1,0,0,0,0,0.0024,0,1,0,0,0,0.7529,0.6588,0.8627,0.0549,0.7984,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.93E-03,9.98E-01,6.62E-06,Bug
0,0,1,0,0,0,0,0.0024,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.7843,0.0157,0.6589,0,0,1,0,1,1,0,0,0,0,1.46E-04,1.00E+00,1.06E-04,Bug
0,0,1,0,0,0,0,0.0024,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.051,0.9261,0,0,1,0,1,1,0,0,0,0,3.29E-04,9.99E-01,4.52E-04,Bug
0,0,1,0,0,0,0,0.0024,0,1,0,0,0,0.7529,0.6588,0.8627,0.051,0.9261,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,2.67E-03,9.97E-01,6.83E-06,Bug
0,0,1,0,0,0,0,0.0013,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0353,0.0158,0,0,1,0,0,0,0,1,0,0,9.99E-01,5.41E-04,2.10E-04,Bug
0,0,1,0,0,0,0,0.0014,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0314,0.031,0,0,1,0,0,0,0,1,0,0,9.99E-01,5.84E-04,2.33E-04,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0039,0.239,0,0,1,0,0,0,0,1,0,0,9.98E-01,1.38E-03,7.98E-04,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0157,0.0078,0,0,1,0,0,0,0,1,0,0,9.99E-01,5.79E-04,2.23E-04,Bug
0,0,1,0,0,0,0,0.0016,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0353,0.1004,0,0,1,0,0,0,0,1,0,0,9.99E-01,7.36E-04,3.31E-04,Bug
0,0,1,0,0,0,0,0.0018,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0353,0.1004,0,0,1,0,0,0,0,1,0,0,9.99E-01,7.36E-04,3.31E-04,Bug
0,0,1,0,0,0,0,0.002,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0196,0.091,0,0,1,0,0,0,0,1,0,0,9.99E-01,7.67E-04,3.41E-04,Bug
0,0,1,0,0,0,0,0.002,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0039,0.0517,0,0,1,0,0,0,0,1,0,0,9.99E-01,7.19E-04,3.01E-04,Bug
0,0,1,0,0,0,0,0.002,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0157,0.0779,0,0,1,0,0,0,0,1,0,0,9.99E-01,7.46E-04,3.25E-04,Bug
0,0,1,0,0,0,0,0.002,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0353,0.145,0,0,1,0,0,0,0,1,0,0,9.99E-01,8.62E-04,4.18E-04,Bug
0,0,1,0,0,0,0,0.0027,0,1,0,0,0,0.7529,0.6588,0.7843,0.0196,0.0185,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,1.42E-04,1.97E-03,9.98E-01,Bug
0,0,1,0,0,0,0,0.0027,0,1,0,0,0,0.7529,0.6588,0.7843,0.0039,0.1224,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,2.59E-04,3.00E-03,9.97E-01,Bug
0,0,1,0,0,0,0,0.0028,0,1,0,0,0,0.7529,0.6588,0.7843,0.0157,0.0272,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,1.48E-04,2.04E-03,9.98E-01,Bug
0,0,1,0,0,0,0,0.0031,0,1,0,0,0,0.7529,0.6588,0.7843,0.0196,0.0444,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,1.68E-04,2.20E-03,9.98E-01,Bug
0,0,1,0,0,0,0,0.0031,0,1,0,0,0,0.7529,0.6588,0.7843,0.0039,0.8401,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,0.01302927,0.03630596,0.95066476,Bug
0,0,1,0,0,0,0,0.0031,0,1,0,0,0,0.7529,0.6588,0.7843,0.0157,0.1375,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,2.97E-04,3.25E-03,9.96E-01,Bug
0,0,1,0,0,0,0,0.0033,0,1,0,0,0,0.7529,0.6588,0.7843,0.0039,0.0004,0.7529,0.6588,0.8627,0.0627,0.7847,0,0,1,0,1,0,1,0,0,0,1.18E-04,1.78E-03,9.98E-01,Bug
0,0,1,0,0,0,0,0.0033,0,1,0,0,0,0.7529,0.6588,0.7843,0.0353,0.0021,0.7529,0.6588,0.8627,0.0627,0.7857,0,0,1,0,1,0,0,1,0,0,0.00832949,0.08665646,0.9050141,Bug
0,0,1,0,0,0,0,0.0033,0,1,0,0,0,0.7529,0.6588,0.7843,0.0078,0.0202,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,1.37E-04,1.95E-03,9.98E-01,Bug
0,0,1,0,0,0,0,0.0034,0,1,0,0,0,0.7529,0.6588,0.7843,0.0118,0.3086,0.7529,0.6588,0.8627,0.0627,0.7837,0,0,1,0,1,0,1,0,0,0,8.19E-04,6.35E-03,9.93E-01,Bug
0,0,1,0,0,0,0,0.0011,0,1,0,0,0,0.7529,0.6588,0.8627,0.0627,0.7837,0.7529,0.6588,0.7843,0.0314,0.031,0,0,1,0,0,0,0,1,0,0,9.99E-01,5.84E-04,2.32E-04,Bug
0,0,1,0,0,0,0,0.0011,0,0,1,0,0,0.7529,0.6588,0.8235,0.0118,0.0021,0.7529,0.6588,0.8235,1,0.0021,0,0,1,0,0,0,0,0,0,0,1.38E-02,9.86E-01,5.84E-04,Bug
0,0,1,0,0,0,0,0.0012,0,1,0,0,0,0.7529,0.6588,0.8627,0.0392,0.614,0.7529,0.6588,0.3922,0.0196,0.0068,0,0,1,0,1,1,0,0,0,0,1.67E-03,9.98E-01,1.00E-05,Bug
0,0,1,0,0,0,0,0.0012,0,1,0,0,0,0.7529,0.6588,0.3922,0.0196,0.0068,0.7529,0.6588,0.8627,0.0392,0.614,0,0,1,0,1,1,0,0,0,0,4.80E-04,9.99E-01,4.22E-04,Bug
0,0,1,0,0,0,0,0.0012,0,0,1,0,0,0.7529,0.6588,0.8627,0.0471,0.0021,0.7529,0.6588,0.8627,1,0.0021,0,0,1,0,0,0,0,0,0,0,0.03022577,0.9686336,0.00114056,Bug
