Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,Feat7,Feat8,Feat9,Feat10,Feat11,Feat12,Feat13,Feat14,Feat15,Feat16,Feat17,Feat18,Feat19,Feat20,Feat21,Feat22,Feat23,Feat24,Feat25,Feat26,Feat27,Feat28,Feat29,Feat30,Feat31,Feat32,Feat33,Feat34,Feat35,Feat36,Feat37,Feat38,Feat39,Feat40,Feat41,prob1,prob2,classLabel
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,4.53E-06,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,253.3,1.29,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.72E-05,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,8.05E-06,NoBug
0.3,1.3,1.3,1.3,236.3,3665.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.3,31.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,6.92E-05,NoBug
0.3,1.3,1.3,1.3,227.3,182.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.3,8.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,3.25E-06,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.99890316,0.00112486,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,Bug
0.3,1.3,1.3,1.3,240.3,662.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,51.3,51.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.37E-05,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,253.3,1.29,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,Bug
1.3,1.3,19.3,1.3,3170.3,329.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,1.3,54.3,39.3,1.02,0.41,0.32,0.3,0.32,0.3,0.39,0.43,0.45683822,0.53951323,Bug
0.3,1.3,1.3,1.3,240.3,662.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,51.3,51.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.65E-05,NoBug
0.3,1.3,49.3,1.3,615.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,1.3,0.3,0.3,0.3,0.3,0.8,1.3,0.3,174.3,56.3,0.62,0.33,0.62,0.3,0.3,0.3,0.3,0.3,0.94804704,0.05304906,NoBug
0.3,1.3,1.3,1.3,291.3,1010.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.3,12.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,12.3,238.3,1.3,0.3,0.38,0.35,0.3,0.3,0.3,0.3,1.00E+00,1.52E-04,NoBug
1.3,1.3,19.3,1.3,1018.3,333.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,1.3,1.3,112.3,1.3,0.3,1.3,0.32,0.3,0.3,0.3,0.3,0.99545735,0.00469819,NoBug
0.3,1.3,49.3,1.3,252.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,9.3,38.3,0.63,0.52,0.63,0.38,0.3,0.3,0.41,0.3,1,0,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,9.69E-06,NoBug
1.3,1.3,19.3,1.3,1018.3,333.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,1.3,1.3,112.3,1.3,0.3,1.3,0.32,0.3,0.3,0.3,0.3,0.9982575,0.00175995,NoBug
0.3,1.3,49.3,1.3,615.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,1.3,0.3,0.3,0.3,0.3,0.8,1.3,0.3,174.3,56.3,0.62,0.33,0.62,0.3,0.3,0.3,0.3,0.3,0.982553,0.01700705,NoBug
0.3,1.3,1.3,1.3,223.3,185.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,2.51E-04,Bug
0,1,1,1,232,2367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.55E-06,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,7.06E-06,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.19E-07,NoBug
0,1,49,1,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,24,49,0.67,0.08,0.67,0.04,0,0,0,0,0.9697348,0.03074771,NoBug
0.3,1.3,49.3,1.3,740.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,77.3,33.3,0.64,0.38,0.64,0.36,0.3,0.3,0.3,0.3,0.96065,0.03739959,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.84E-05,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,1.19E-07,Bug
0.3,1.3,1.3,1.3,317.3,278.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,192.3,255.3,1.3,0.3,0.31,0.34,0.3,0.3,0.3,0.3,1,0,Bug
0,1,49,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,38,0.33,0.22,0.33,0.08,0,0,0.11,0,0.57060766,0.43039587,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,253.3,1.29,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.49E-07,Bug
1,1,19,1,1661,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,172,126,0.37,0.04,0.01,0.02,0.01,0,0.02,0.02,1.00E+00,3.05E-04,NoBug
0,1,1,1,243,2211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,9.99E-01,9.09E-04,Bug
0,1,1,1,230,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0.11,3,255,1,0,0.33,0.07,0.33,0,0,0,1.00E+00,5.54E-05,Bug
0.3,2.3,57.3,1.3,43.3,107.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3,5.3,0.3,0.3,0.3,0.3,1.3,0.3,0.7,255.3,238.3,1.23,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,3.90E-06,NoBug
0,1,1,1,249,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,6.91E-06,NoBug
1.3,1.3,19.3,1.3,1018.3,333.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,1.3,1.3,112.3,1.3,0.3,1.3,0.32,0.3,0.3,0.3,0.3,0.99886084,0.00116342,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,252.3,1.29,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,5.07E-07,Bug
0.3,1.3,1.3,1.3,313.3,5381.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,1.3,255.3,1.3,0.3,1.3,0.31,0.3,0.3,0.3,0.3,0.9982534,0.00168142,Bug
0.3,1.3,49.3,1.3,8325.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.3,20.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,103.3,54.3,0.79,0.36,0.79,0.34,0.3,0.3,0.3,0.3,0.9558789,0.04337293,NoBug
1,1,19,1,1018,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,1,112,1,0,1,0.02,0,0,0,0,9.99E-01,9.41E-04,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,1.19E-07,Bug
0.3,1.3,1.3,1.3,322.3,680.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.3,8.3,0.3,0.3,0.3,0.3,1.3,0.3,0.55,6.3,255.3,1.3,0.3,0.47,0.34,0.3,0.3,0.3,0.3,1.00E+00,1.06E-05,NoBug
0.3,1.3,1.3,1.3,291.3,3542.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.3,12.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,187.3,255.3,1.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,9.99E-01,8.51E-04,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,5.11E-05,Bug
0.3,1.3,1.3,1.3,291.3,3542.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.3,12.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,187.3,255.3,1.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,1.00E+00,3.28E-04,Bug
0,1,49,1,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,174,56,0.32,0.03,0.32,0,0,0,0,0,0.00191456,0.9980769,Bug
1.3,1.3,19.3,1.3,1145.3,329.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,4.3,160.3,1.05,0.8,0.55,0.32,0.3,0.3,0.3,0.3,0.99395597,0.00587854,Bug
0,1,1,1,237,675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.19E-07,NoBug
0,1,1,1,235,3817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,2.00E-06,NoBug
0,1,49,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,38,0.33,0.22,0.33,0.08,0,0,0.11,0,0.2535177,0.74208915,NoBug
0,1,1,1,313,5381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,255,1,0,1,0.01,0,0,0,0,1.00E+00,3.47E-04,NoBug
0.3,1.3,1.3,1.3,240.3,2172.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,59.3,59.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,7.54E-05,Bug
0,1,49,1,35195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,92,44,0.43,0.07,0.43,0.05,0,0,0,0,0.9103533,0.09185407,Bug
0,1,1,1,235,695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,9.83E-07,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,0.99888134,0.00116405,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,2.98E-08,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,2.38E-07,NoBug
0,1,1,1,317,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,192,255,1,0,0.01,0.04,0,0,0,0,1.00E+00,2.09E-07,Bug
0.3,1.3,1.3,1.3,295.3,753.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.3,22.3,0.3,0.3,0.3,0.3,1.3,0.3,0.39,196.3,255.3,1.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,1.00E+00,4.52E-05,NoBug
0,1,49,1,35195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,92,44,0.43,0.07,0.43,0.05,0,0,0,0,0.8846905,0.11678547,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0,1,19,1,764,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12,159,0.83,0.25,0.08,0.01,0,0,0,0,1.00E+00,1.10E-05,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0,1,1,1,297,13787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,177,255,1,0,0.01,0.01,0,0,0,0,9.99E-01,9.62E-04,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,3.01E-06,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,1.00E+00,1.46E-06,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.9984809,0.00148654,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0.3,1.3,49.3,1.3,854.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.3,10.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,24.3,49.3,0.97,0.38,0.97,0.34,0.3,0.3,0.3,0.3,0.74641806,0.25232735,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,6.87E-05,NoBug
1,1,19,1,1145,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,160,0.75,0.5,0.25,0.02,0,0,0,0,1.00E+00,1.54E-04,NoBug
0,1,1,1,245,662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,35,0,0,0,0,1,0,0.09,62,255,1,0,0.02,0.01,0,0,0,0,0.99999994,0,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,9.99E-01,5.58E-04,Bug
0.3,1.3,1.3,1.3,322.3,680.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.3,8.3,0.3,0.3,0.3,0.3,1.3,0.3,0.55,6.3,255.3,1.3,0.3,0.47,0.34,0.3,0.3,0.3,0.3,0.99253845,0.00625429,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.10E-06,NoBug
0,1,1,1,235,3817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.32E-04,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,2.38E-05,NoBug
0,1,1,1,315,1528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,Bug
0,1,1,1,232,2367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,2.21E-06,NoBug
0,1,1,1,312,677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,37,0,0,0,0,1,0,0.11,22,255,1,0,0.05,0.04,0,0,0,0,1.00E+00,4.32E-04,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,2.09E-07,Bug
0,1,1,1,240,2172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.49E-06,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,4.53E-06,Bug
0,1,1,1,246,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,3.16E-06,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,2.09E-07,NoBug
0,1,1,1,234,14497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,0.9961202,0.00402546,NoBug
0,1,49,1,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,174,56,0.32,0.03,0.32,0,0,0,0,0,1,0,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,7.92E-05,Bug
1,1,19,1,1625,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,8,160,0.88,0.25,0.12,0.02,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,7.96E-06,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,1.19E-07,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,252.3,1.29,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,2.06E-06,Bug
0.3,1.3,1.3,1.3,307.3,1528.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.3,7.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,4.86E-05,Bug
0,1,1,1,235,3817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,6.20E-05,NoBug
